image_id,feed_id,frame_number,frame_path,bbox,plate_width_px,plate_height_px,plate_area_px,plate_area_frac,plate_aspect,plate_size_category,detection_confidence,detection_source,blur_score,brightness,contrast,glare,crop_quality,skew_deg,angle_category,touches_border,lighting,vehicles_in_frame,readability,ocr_text,ocr_confidence,difficulty,needs_human_review,review_reason,split,image_file,unit,frame_blur_score,frame_brightness,frame_contrast,visibility,occlusion,ocr_readable,difficulty_category,label_source,adjudicated_by,verified_by_human,proposal_id
cam13_130102_1087_550_285x382,cam13,130102,D:\tessttt\testttttt\reports\deep\frames\cam13_0102.jpg,"[111.4, 271.0, 182.3, 287.9]",70.8,16.8,1189.44,0.0109,4.2143,LARGE,0.7814,vehicle_crop,492.793,165.7157,23.5169,0.0,0.6191,1.0809,FRONTAL,False,DAY,1,NOT_ATTEMPTED,,0.0,['low_contrast'],False,,train,images/train/cam13_130102_1087_550_285x382.jpg,vehicle_crop,165.75,116.13,44.95,UNKNOWN,UNKNOWN,NOT_ATTEMPTED,low_contrast,adjudicated_proposal,vlm,False,p000727
cam13_130103_520_146_102x69,cam13,130103,D:\tessttt\testttttt\reports\deep\frames\cam13_0103.jpg,"[75.9, 41.9, 84.2, 46.1]",8.3,4.2,34.86,0.005,1.9762,VERY_SMALL,0.3604,vehicle_crop,8067.6662,104.2,43.4826,0.0,0.5769,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'unreadable']",False,,train,images/train/cam13_130103_520_146_102x69.jpg,vehicle_crop,132.586,114.51,43.96,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|unreadable,adjudicated_proposal,vlm,False,p000731
cam13_130103_657_172_138x90,cam13,130103,D:\tessttt\testttttt\reports\deep\frames\cam13_0103.jpg,"[102.9, 70.0, 110.9, 72.3]",7.9,2.3,18.17,0.0015,3.4348,EXTREMELY_TINY,0.2295,vehicle_crop,791.3086,154.125,11.1236,0.0,0.4645,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'low_confidence', 'unreadable']",False,,train,images/train/cam13_130103_657_172_138x90.jpg,vehicle_crop,132.586,114.51,43.96,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000732
cam13_130103_1103_488_253x319,cam13,130103,D:\tessttt\testttttt\reports\deep\frames\cam13_0103.jpg,"[96.7, 215.5, 162.9, 233.5]",66.2,18.0,1191.6,0.0148,3.6778,LARGE,0.3915,vehicle_crop,147.5686,179.1843,26.3725,0.0,0.481,0.0,FRONTAL,False,DAY,1,NOT_ATTEMPTED,,0.0,['low_contrast'],False,,train,images/train/cam13_130103_1103_488_253x319.jpg,vehicle_crop,132.586,114.51,43.96,UNKNOWN,UNKNOWN,NOT_ATTEMPTED,low_contrast,adjudicated_proposal,vlm,False,p000730
cam13_130104_519_146_105x68,cam13,130104,D:\tessttt\testttttt\reports\deep\frames\cam13_0104.jpg,"[80.6, 51.7, 85.2, 54.1]",4.7,2.4,11.28,0.0016,1.9583,EXTREMELY_TINY,0.5228,vehicle_crop,1182.1333,119.0667,15.3165,0.0,0.4913,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'unreadable']",False,,train,images/train/cam13_130104_519_146_105x68.jpg,vehicle_crop,151.105,112.99,41.87,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|unreadable,adjudicated_proposal,vlm,False,p000734
cam13_130104_659_172_135x91,cam13,130104,D:\tessttt\testttttt\reports\deep\frames\cam13_0104.jpg,"[100.8, 70.2, 109.0, 72.3]",8.2,2.1,17.22,0.0014,3.9048,VERY_SMALL,0.3012,vehicle_crop,710.25,158.0,15.4919,0.0,0.4768,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'low_confidence', 'unreadable']",False,,train,images/train/cam13_130104_659_172_135x91.jpg,vehicle_crop,151.105,112.99,41.87,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000735
cam13_130104_908_351_295x248,cam13,130104,D:\tessttt\testttttt\reports\deep\frames\cam13_0104.jpg,"[84.0, 154.2, 131.3, 169.1]",47.3,14.9,704.77,0.0096,3.1745,LARGE,0.8097,vehicle_crop,200.5107,144.1759,14.5583,0.0,0.5054,-17.8189,OBLIQUE,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'angled', 'unreadable']",False,,train,images/train/cam13_130104_908_351_295x248.jpg,vehicle_crop,151.105,112.99,41.87,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|angled|unreadable,adjudicated_proposal,vlm,False,p000733
cam13_130105_656_173_140x89,cam13,130105,D:\tessttt\testttttt\reports\deep\frames\cam13_0105.jpg,"[102.8, 69.6, 111.9, 71.5]",9.1,1.9,17.29,0.0014,4.7895,VERY_SMALL,0.2338,vehicle_crop,511.358,153.5,18.3765,0.0,0.4914,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'low_confidence', 'unreadable']",False,,train,images/train/cam13_130105_656_173_140x89.jpg,vehicle_crop,147.406,111.47,40.65,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000737
cam13_130105_937_399_219x297,cam13,130105,D:\tessttt\testttttt\reports\deep\frames\cam13_0105.jpg,"[129.8, 223.1, 151.0, 234.4]",21.3,11.3,240.69,0.0037,1.885,SMALL,0.7784,vehicle_crop,932.1478,111.3471,21.7572,0.0,0.5383,2.8624,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'unreadable']",False,,train,images/train/cam13_130105_937_399_219x297.jpg,vehicle_crop,147.406,111.47,40.65,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|unreadable,adjudicated_proposal,vlm,False,p000736
cam13_130106_658_172_138x90,cam13,130106,D:\tessttt\testttttt\reports\deep\frames\cam13_0106.jpg,"[49.9, 65.0, 57.8, 67.1]",7.9,2.1,16.59,0.0013,3.7619,EXTREMELY_TINY,0.3401,vehicle_crop,25692.125,114.25,42.4963,0.0,0.5826,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_confidence', 'unreadable']",False,,train,images/train/cam13_130106_658_172_138x90.jpg,vehicle_crop,128.038,111.43,40.24,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000739
cam13_130106_990_357_191x252,cam13,130106,D:\tessttt\testttttt\reports\deep\frames\cam13_0106.jpg,"[34.1, 186.7, 50.2, 199.3]",16.1,12.6,202.86,0.0042,1.2778,SMALL,0.8255,vehicle_crop,461.5438,124.4567,17.7439,0.0,0.5273,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'unreadable']",False,,train,images/train/cam13_130106_990_357_191x252.jpg,vehicle_crop,128.038,111.43,40.24,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|unreadable,adjudicated_proposal,vlm,False,p000738
cam13_130107_657_172_139x90,cam13,130107,D:\tessttt\testttttt\reports\deep\frames\cam13_0107.jpg,"[102.8, 69.9, 111.1, 72.2]",8.2,2.3,18.86,0.0015,3.5652,VERY_SMALL,0.2397,vehicle_crop,762.1674,158.0,11.9195,0.0,0.4649,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'low_confidence', 'unreadable']",False,,train,images/train/cam13_130107_657_172_139x90.jpg,vehicle_crop,127.503,109.78,40.79,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000741
cam13_130107_799_484_331x306,cam13,130107,D:\tessttt\testttttt\reports\deep\frames\cam13_0107.jpg,"[98.1, 220.9, 154.9, 239.0]",56.9,18.1,1029.89,0.0102,3.1436,LARGE,0.8531,vehicle_crop,807.0846,139.6776,48.6539,0.0,0.7014,9.0903,SLIGHT,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,train,images/train/cam13_130107_799_484_331x306.jpg,vehicle_crop,127.503,109.78,40.79,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000740
cam13_130109_654_173_138x88,cam13,130109,D:\tessttt\testttttt\reports\deep\frames\cam13_0109.jpg,"[97.3, 68.8, 108.4, 71.3]",11.1,2.5,27.75,0.0023,4.44,SMALL,0.2354,vehicle_crop,2083.4839,141.4242,25.7188,0.0,0.533,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'low_confidence', 'unreadable']",False,,train,images/train/cam13_130109_654_173_138x88.jpg,vehicle_crop,156.095,111.63,39.77,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000742
cam13_130110_520_145_103x70,cam13,130110,D:\tessttt\testttttt\reports\deep\frames\cam13_0110.jpg,"[67.9, 43.4, 83.9, 52.3]",15.9,8.8,139.92,0.0194,1.8068,SMALL,0.3524,vehicle_crop,2382.3634,94.5764,40.5729,0.0,0.5707,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,train,images/train/cam13_130110_520_145_103x70.jpg,vehicle_crop,131.52,111.6,39.79,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000743
cam13_130110_520_145_103x70,cam13,130110,D:\tessttt\testttttt\reports\deep\frames\cam13_0110.jpg,"[75.8, 43.1, 84.2, 49.3]",8.4,6.2,52.08,0.0072,1.3548,VERY_SMALL,0.2152,vehicle_crop,1943.8796,85.1111,19.3799,0.0,0.4757,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'low_confidence', 'unreadable']",False,,train,images/train/cam13_130110_520_145_103x70.jpg,vehicle_crop,131.52,111.6,39.79,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000744
cam13_130111_1261_215_152x97,cam13,130111,D:\tessttt\testttttt\reports\deep\frames\cam13_0111.jpg,"[50.5, 59.7, 58.6, 65.5]",8.1,5.8,46.98,0.0032,1.3966,VERY_SMALL,0.4207,vehicle_crop,618.1141,172.4375,14.9609,0.0,0.4573,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'unreadable']",False,,train,images/train/cam13_130111_1261_215_152x97.jpg,vehicle_crop,145.272,112.05,39.63,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|unreadable,adjudicated_proposal,vlm,False,p000745
cam13_130112_519_147_104x69,cam13,130112,D:\tessttt\testttttt\reports\deep\frames\cam13_0112.jpg,"[72.6, 51.5, 81.1, 54.4]",8.5,2.9,24.65,0.0034,2.931,VERY_SMALL,0.4129,vehicle_crop,3913.0617,138.1852,23.2013,0.0,0.5242,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'unreadable']",False,,train,images/train/cam13_130112_519_147_104x69.jpg,vehicle_crop,159.858,112.18,41.22,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|unreadable,adjudicated_proposal,vlm,False,p000747
cam13_130113_521_146_102x69,cam13,130113,D:\tessttt\testttttt\reports\deep\frames\cam13_0113.jpg,"[74.9, 50.8, 86.7, 54.4]",11.7,3.6,42.12,0.006,3.25,SMALL,0.3091,vehicle_crop,3333.7357,119.5417,29.1411,0.0,0.5519,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'low_confidence', 'unreadable']",False,,train,images/train/cam13_130113_521_146_102x69.jpg,vehicle_crop,124.73,112.19,41.59,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000750
cam13_130113_641_171_130x84,cam13,130113,D:\tessttt\testttttt\reports\deep\frames\cam13_0113.jpg,"[89.0, 58.1, 102.5, 62.3]",13.5,4.2,56.7,0.0052,3.2143,SMALL,0.5621,vehicle_crop,2479.9893,160.0769,30.007,0.0,0.5309,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'unreadable']",False,,train,images/train/cam13_130113_641_171_130x84.jpg,vehicle_crop,124.73,112.19,41.59,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|unreadable,adjudicated_proposal,vlm,False,p000748
cam13_130113_929_534_276x237,cam13,130113,D:\tessttt\testttttt\reports\deep\frames\cam13_0113.jpg,"[190.9, 161.7, 224.1, 171.7]",33.1,10.1,334.31,0.0051,3.2772,MEDIUM,0.3631,vehicle_crop,1384.695,130.35,28.6982,0.0,0.6011,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'unreadable']",False,,train,images/train/cam13_130113_929_534_276x237.jpg,vehicle_crop,124.73,112.19,41.59,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|unreadable,adjudicated_proposal,vlm,False,p000749
cam13_130114_520_146_103x69,cam13,130114,D:\tessttt\testttttt\reports\deep\frames\cam13_0114.jpg,"[76.0, 51.2, 87.4, 54.3]",11.4,3.2,36.48,0.0051,3.5625,SMALL,0.2419,vehicle_crop,3333.7539,123.0,29.8745,0.0,0.5561,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'low_confidence', 'unreadable']",False,,train,images/train/cam13_130114_520_146_103x69.jpg,vehicle_crop,129.094,111.24,40.1,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000754
cam13_130114_639_169_126x86,cam13,130114,D:\tessttt\testttttt\reports\deep\frames\cam13_0114.jpg,"[86.8, 58.5, 100.8, 62.9]",14.0,4.4,61.6,0.0057,3.1818,SMALL,0.4323,vehicle_crop,6901.7854,141.9286,39.1279,0.0,0.5832,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,train,images/train/cam13_130114_639_169_126x86.jpg,vehicle_crop,129.094,111.24,40.1,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000752
cam13_130114_1033_380_250x222,cam13,130114,D:\tessttt\testttttt\reports\deep\frames\cam13_0114.jpg,"[81.4, 153.0, 126.3, 169.3]",44.8,16.3,730.24,0.0132,2.7485,LARGE,0.7715,vehicle_crop,920.9115,135.7181,45.7334,0.0,0.674,1.5482,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,train,images/train/cam13_130114_1033_380_250x222.jpg,vehicle_crop,129.094,111.24,40.1,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000751
cam13_130114_1033_380_250x222,cam13,130114,D:\tessttt\testttttt\reports\deep\frames\cam13_0114.jpg,"[157.8, 126.8, 170.7, 132.5]",12.9,5.7,73.53,0.0013,2.2632,SMALL,0.202,vehicle_crop,133.9599,120.641,6.9981,0.0,0.342,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'low_confidence', 'unreadable']",False,,train,images/train/cam13_130114_1033_380_250x222.jpg,vehicle_crop,129.094,111.24,40.1,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000755
cam13_130115_519_146_104x68,cam13,130115,D:\tessttt\testttttt\reports\deep\frames\cam13_0115.jpg,"[32.6, 50.1, 36.9, 52.1]",4.3,2.1,9.03,0.0013,2.0476,EXTREMELY_TINY,0.3802,vehicle_crop,1955.7344,89.625,16.0307,0.0,0.4595,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'unreadable']",False,,train,images/train/cam13_130115_519_146_104x68.jpg,vehicle_crop,136.801,112.17,39.98,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|unreadable,adjudicated_proposal,vlm,False,p000756
cam13_130115_519_146_104x68,cam13,130115,D:\tessttt\testttttt\reports\deep\frames\cam13_0115.jpg,"[59.4, 50.1, 65.3, 53.4]",5.9,3.4,20.06,0.0028,1.7353,EXTREMELY_TINY,0.2328,vehicle_crop,1542.6667,111.9444,18.0969,0.0,0.4948,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'low_confidence', 'unreadable']",False,,train,images/train/cam13_130115_519_146_104x68.jpg,vehicle_crop,136.801,112.17,39.98,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000757
cam13_130116_520_147_103x68,cam13,130116,D:\tessttt\testttttt\reports\deep\frames\cam13_0116.jpg,"[70.8, 51.5, 80.3, 54.5]",9.5,3.0,28.5,0.0041,3.1667,VERY_SMALL,0.3963,vehicle_crop,2572.5822,146.1667,25.7748,0.0,0.526,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'unreadable']",False,,train,images/train/cam13_130116_520_147_103x68.jpg,vehicle_crop,159.893,112.46,39.94,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|unreadable,adjudicated_proposal,vlm,False,p000758
cam13_130117_520_147_102x68,cam13,130117,D:\tessttt\testttttt\reports\deep\frames\cam13_0117.jpg,"[75.7, 52.4, 80.1, 53.8]",4.4,1.4,6.16,0.0009,3.1429,EXTREMELY_TINY,0.2208,vehicle_crop,168.56,148.8,11.0887,0.0,0.3665,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'low_confidence', 'unreadable']",False,,train,images/train/cam13_130117_520_147_102x68.jpg,vehicle_crop,162.665,112.67,39.92,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000759
cam13_130118_520_146_102x69,cam13,130118,D:\tessttt\testttttt\reports\deep\frames\cam13_0118.jpg,"[76.2, 52.1, 83.8, 54.6]",7.7,2.5,19.25,0.0027,3.08,EXTREMELY_TINY,0.228,vehicle_crop,4357.5357,127.2143,18.8421,0.0,0.5159,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'low_confidence', 'unreadable']",False,,train,images/train/cam13_130118_520_146_102x69.jpg,vehicle_crop,139.252,112.69,39.81,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000760
cam13_130120_521_146_102x68,cam13,130120,D:\tessttt\testttttt\reports\deep\frames\cam13_0120.jpg,"[70.7, 53.0, 75.1, 55.8]",4.4,2.8,12.32,0.0018,1.5714,EXTREMELY_TINY,0.5898,vehicle_crop,3351.81,155.7,15.6783,0.0,0.472,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'unreadable']",False,,train,images/train/cam13_130120_521_146_102x68.jpg,vehicle_crop,159.565,113.05,39.87,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|unreadable,adjudicated_proposal,vlm,False,p000761
cam13_130120_643_170_138x84,cam13,130120,D:\tessttt\testttttt\reports\deep\frames\cam13_0120.jpg,"[100.4, 57.9, 111.5, 62.3]",11.1,4.4,48.84,0.0042,2.5227,SMALL,0.2784,vehicle_crop,3463.6311,144.3455,27.8693,0.0,0.537,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'low_confidence', 'unreadable']",False,,train,images/train/cam13_130120_643_170_138x84.jpg,vehicle_crop,159.565,113.05,39.87,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000762
cam14_140001_1389_411_174x103,cam14,140001,D:\tessttt\testttttt\reports\deep\frames\cam14_0001.jpg,"[135.4, 74.4, 146.0, 78.9]",10.6,4.5,47.7,0.0027,2.3556,SMALL,0.7277,vehicle_crop,3310.2082,138.7727,29.5434,0.0,0.5487,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'unreadable']",False,,test,images/test/cam14_140001_1389_411_174x103.jpg,vehicle_crop,145.32,114.5,27.34,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|unreadable,adjudicated_proposal,vlm,False,p000763
cam14_140002_1388_411_176x103,cam14,140002,D:\tessttt\testttttt\reports\deep\frames\cam14_0002.jpg,"[136.5, 74.8, 148.3, 79.6]",11.8,4.8,56.64,0.0031,2.4583,SMALL,0.7291,vehicle_crop,3619.99,136.5167,29.6982,0.0,0.5537,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'unreadable']",False,,test,images/test/cam14_140002_1388_411_176x103.jpg,vehicle_crop,145.954,115.22,26.3,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|unreadable,adjudicated_proposal,vlm,False,p000764
cam14_140003_872_571_328x260,cam14,140003,D:\tessttt\testttttt\reports\deep\frames\cam14_0003.jpg,"[193.9, 174.0, 240.2, 185.9]",46.3,12.0,555.6,0.0065,3.8583,LARGE,0.8091,vehicle_crop,589.5868,162.1141,18.4655,0.0,0.5582,-11.3099,SLIGHT,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'unreadable']",False,,test,images/test/cam14_140003_872_571_328x260.jpg,vehicle_crop,145.799,114.88,26.8,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|unreadable,adjudicated_proposal,vlm,False,p000765
cam14_140004_764_389_185x162,cam14,140004,D:\tessttt\testttttt\reports\deep\frames\cam14_0004.jpg,"[100.9, 93.1, 132.0, 102.8]",31.1,9.6,298.56,0.01,3.2396,MEDIUM,0.4031,vehicle_crop,977.678,156.9062,27.0546,0.0,0.5626,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'unreadable']",False,,test,images/test/cam14_140004_764_389_185x162.jpg,vehicle_crop,145.824,115.6,26.52,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|unreadable,adjudicated_proposal,vlm,False,p000770
cam14_140004_1389_411_175x104,cam14,140004,D:\tessttt\testttttt\reports\deep\frames\cam14_0004.jpg,"[136.5, 74.9, 147.2, 79.4]",10.7,4.5,48.15,0.0026,2.3778,SMALL,0.4072,vehicle_crop,3176.6347,141.5273,24.2786,0.0,0.5281,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'unreadable']",False,,test,images/test/cam14_140004_1389_411_175x104.jpg,vehicle_crop,145.824,115.6,26.52,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|unreadable,adjudicated_proposal,vlm,False,p000769
cam14_140005_1389_410_175x105,cam14,140005,D:\tessttt\testttttt\reports\deep\frames\cam14_0005.jpg,"[136.2, 75.9, 146.6, 80.2]",10.4,4.3,44.72,0.0024,2.4186,SMALL,0.6113,vehicle_crop,4010.4816,144.18,26.9464,0.0,0.5321,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'unreadable']",False,,test,images/test/cam14_140005_1389_410_175x105.jpg,vehicle_crop,147.659,115.73,26.37,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|unreadable,adjudicated_proposal,vlm,False,p000772
cam14_140006_1389_410_175x105,cam14,140006,D:\tessttt\testttttt\reports\deep\frames\cam14_0006.jpg,"[136.2, 75.9, 146.6, 80.2]",10.4,4.3,44.72,0.0024,2.4186,SMALL,0.623,vehicle_crop,4010.4816,144.18,26.9464,0.0,0.5321,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'unreadable']",False,,test,images/test/cam14_140006_1389_410_175x105.jpg,vehicle_crop,148.443,115.81,26.47,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|unreadable,adjudicated_proposal,vlm,False,p000774
cam14_140007_1388_411_176x103,cam14,140007,D:\tessttt\testttttt\reports\deep\frames\cam14_0007.jpg,"[137.0, 74.8, 148.3, 79.3]",11.3,4.6,51.98,0.0029,2.4565,SMALL,0.7367,vehicle_crop,4431.2179,142.1818,27.1548,0.0,0.537,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'unreadable']",False,,test,images/test/cam14_140007_1388_411_176x103.jpg,vehicle_crop,146.931,115.67,26.56,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|unreadable,adjudicated_proposal,vlm,False,p000775
cam14_140008_1389_410_175x104,cam14,140008,D:\tessttt\testttttt\reports\deep\frames\cam14_0008.jpg,"[136.5, 75.1, 147.4, 80.2]",10.9,5.1,55.59,0.0031,2.1373,SMALL,0.7547,vehicle_crop,3073.9352,144.5818,24.2462,0.0,0.5247,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'unreadable']",False,,test,images/test/cam14_140008_1389_410_175x104.jpg,vehicle_crop,164.28,121.13,31.39,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|unreadable,adjudicated_proposal,vlm,False,p000777
cam14_140009_1387_410_177x104,cam14,140009,D:\tessttt\testttttt\reports\deep\frames\cam14_0009.jpg,"[138.9, 76.0, 149.2, 80.3]",10.2,4.3,43.86,0.0024,2.3721,VERY_SMALL,0.5384,vehicle_crop,1340.0806,148.9318,18.2662,0.0,0.5,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'unreadable']",False,,test,images/test/cam14_140009_1387_410_177x104.jpg,vehicle_crop,142.601,115.0,28.51,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|unreadable,adjudicated_proposal,vlm,False,p000780
cam14_140010_1389_410_175x105,cam14,140010,D:\tessttt\testttttt\reports\deep\frames\cam14_0010.jpg,"[136.5, 75.4, 147.4, 80.2]",10.9,4.8,52.32,0.0028,2.2708,SMALL,0.6786,vehicle_crop,3691.1881,140.3636,26.6815,0.0,0.5374,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'unreadable']",False,,test,images/test/cam14_140010_1389_410_175x105.jpg,vehicle_crop,139.73,114.56,26.93,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|unreadable,adjudicated_proposal,vlm,False,p000782
